name,ra,dec,sloan_g_mag,sloan_r_mag,sloan_i_mag,sloan_z_mag,galah_g_mag,galah_r_mag,galah_i_mag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,class_green13,origin,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,Posparallax,distance,dist_mod,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,Mg,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist
1.60E+14,123.170125,-62.180944,,,,,13.329,12.295,11.892,,,,,,,,,Galah_DR2,123.1701339388274,-62.1809380172561,0.001,0.001,90.0,5277649495431665024,123.17011991768,0.0197,-62.18092269778,0.0212,0.3449,0.3449,2899.391127863149,12.311534028163045,0.0215,-1.52,0.048,3.558,0.045,false,214860.0,54.4501,12.357977,0.04644297183695478,83906.1,85.4458,13.041904,187348.0,97.4332,11.580299,1.461605,19.96,1.8,20,4556.53,0.2333,0.1265,15.19,89.593,0.026257
1.60E+14,123.263875,13.724694,,,,,12.81,11.938,11.718,,,,,,,,,Galah_DR2,123.2638809581519,13.7247141417456,0.001,0.001,90.0,650705687286899968,123.26386743797,0.0354,13.724704859,0.0219,0.5869,0.5869,1703.867779860283,11.157179452432132,0.0429,-3.051,0.073,-2.156,0.048,false,292815.0,58.2164,12.021883,0.8647035475678688,131059.0,138.34,12.55772,228219.0,148.099,11.366041,1.191679,48.82,0.65,9,4903.4,,,8.53,37.902,0.075445
1.70E+14,123.637,-66.151417,,,,,13.808,12.909,12.566,,,,,,,,,Galah_DR2,123.6369808147722,-66.1514251058102,0.001,0.001,0.0,5275985522023204096,123.63693846989,0.0185,-66.15139255223,0.0189,0.3369,0.3369,2968.2398337785694,12.3624949450944,0.0179,-3.976,0.036,7.561,0.038,false,122480.0,47.0998,12.968206,0.6057110549055995,51138.6,52.0912,13.579517,101552.0,68.5365,12.245196,1.334321,-39.31,1.27,20,4707.51,0.2,0.1075,10.72,50.805,0.04039
1.71E+14,124.062458,-16.581861,,,,,12.229,11.37,11.065,,,,,,,,,Galah_DR2,124.0624745527907,-16.5818524293254,0.001,0.001,90.0,5721296767883259776,124.06245791827,0.0263,-16.58183927703,0.0268,0.4015,0.4015,2490.6600249066,11.9815722519265,0.0396,-3.703,0.051,3.055,0.047,false,511260.0,223.339,11.41676,-0.5648122519265009,218554.0,216.855,12.00249,412050.0,407.529,10.724546,1.277945,42.37,0.38,10,4792.4,,,17.51,145.645,0.064913
1.70E+14,124.170458,-66.480833,,,,,13.08,12.484,12.24,,,,,,,,,Galah_DR2,124.1705017470704,-66.4809695431539,0.003,0.001,90.0,5272962002481971712,124.17030056916,0.1142,-66.48088219923,0.0416,0.8108,0.8108,1233.34977799704,10.455431299895144,0.0561,-18.646,0.197,20.286,0.074,false,78005.8,102.666,13.458048,3.0026167001048556,,,,,,,,,,0,,,,,,0.495557
1.60E+14,124.485167,14.35,,,,,14.402,13.083,13.156,,,,,,,,,Galah_DR2,124.4851637206989,14.3499878417724,0.001,0.0,90.0,652207693186643584,124.48516633862,0.0211,14.34994544008,0.0135,0.3591,0.3591,2784.73962684489,12.223922974369636,0.0308,0.589,0.048,-9.848,0.027,false,105399.0,21.6657,13.131274,0.9073510256303638,45881.5,52.0443,13.697293,84534.0,45.4861,12.444342,1.252952,,,0,4793.84,0.6187,0.238,8.88,37.519,0.045239
1.50E+14,124.673708,-13.691944,,,,,13.331,12.504,12.232,,,,,,,,,Galah_DR2,124.6737205662147,-13.6919484944039,0.001,0.001,90.0,5723474105845081984,124.67370894965,0.0293,-13.69194181618,0.0286,0.305,0.305,3278.688524590164,12.57850080326607,0.0406,-2.621,0.057,1.551,0.048,true,175886.0,23.3777,12.575288,-0.0032128032660700967,77635.5,78.7157,13.126238,138803.0,110.235,11.905922,1.220316,47.95,0.5,14,4857.37,,,13.04,85.276,0.046836
1.50E+14,124.910958,-14.674611,,,,,14.431,13.309,13.009,,,,,,,,,Galah_DR2,124.9109373689272,-14.6746265890809,0.001,0.0,90.0,5723268226589962112,124.91092504113,0.0175,-14.67462244341,0.0166,0.176,0.176,5681.818181818182,13.772436660929252,0.0237,-2.77,0.035,0.963,0.029,false,82029.2,17.3052,13.403444,-0.3689926609292513,32049.3,43.537,14.086843,71467.5,64.3787,12.626649,1.460194,109.49,0.94,9,4500.0,0.1685,0.0687,,,0.091169
1.71E+14,125.378333,-18.1085,,,,,11.958,10.447,,,,,,,,,,Galah_DR2,125.3783494577608,-18.1085075203825,0.003,0.003,90.0,5708126680162908544,125.37833039261,0.155,-18.10849503899,0.047,0.0333,0.0333,30030.030030030026,17.3877788324684,0.1903,-4.209,0.206,2.899,0.162,true,1243790.0,1013.42,10.451501,-6.936277832468399,376452.0,1011.52,11.412115,1242040.0,2016.1,9.526578,1.885537,48.12,5.24,3,3993.91,0.848,0.4103,,,0.062483
1.60E+14,126.412583,16.508583,,,,,15.261,14.215,13.848,,,,,,,,,Galah_DR2,126.4125766618579,16.5085904315726,0.001,0.001,90.0,652992744488551168,126.41257244326,0.0266,16.50858643952,0.0148,0.0257,0.0257,38910.505836575874,17.95033438334353,0.0325,-0.939,0.056,-0.927,0.034,true,37317.9,7.35532,14.258574,-3.6917603833435315,14355.0,18.6786,14.958881,32983.9,22.3832,13.466166,1.492716,,,0,4365.66,,,,,0.034559
1.50E+14,127.037708,-18.163056,,,,,13.895,13.127,12.932,,,,,,,,,Galah_DR2,127.0377085389264,-18.1630515995955,0.0,0.0,90.0,5707977180943842688,127.03769802537,0.0167,-18.16304483152,0.0163,0.1499,0.1499,6671.1140760507005,14.120991835758602,0.0208,-2.32,0.032,1.572,0.028,false,99580.9,20.7818,13.192925,-0.9280668357586013,44698.9,59.1363,13.725646,78216.3,55.4547,12.528677,1.196969,86.73,4.7,6,4983.99,,,,,0.015948
1.60E+14,127.189625,13.73125,,,,,10.738,,,,,,,,,,,Galah_DR2,127.1895982567575,13.7312443795353,0.001,0.001,90.0,651048911008820608,127.18968411852,0.0404,13.73119567458,0.0274,1.3287,1.3287,752.6153383005945,9.382865324977894,0.0522,19.372,0.086,-11.312,0.051,false,2379800.0,725.559,9.747014,0.3641486750221059,1076030.0,680.371,10.271823,1838550.0,1443.88,9.100731,1.171092,36.86,0.34,4,4979.22,0.114,0.095,10.33,59.052,0.095688
1.60E+14,127.332667,19.942556,,,,,14.899,14.053,13.73,,,,,,,,,Galah_DR2,127.3326886771572,19.9425538282837,0.001,0.0,90.0,663008951820045056,127.33266671197,0.0247,19.94254320251,0.0151,0.1821,0.1821,5491.488193300384,13.6984502710254,0.0301,-4.796,0.049,-2.468,0.031,false,42418.8,9.24856,14.11947,0.42101972897459916,18634.7,19.9162,14.675583,34004.5,46.4772,13.433079,1.242504,,,0,4829.06,0.1095,0.0563,,,0.073774
1.60E+14,127.990958,-22.16175,,,,,14.514,13.641,13.357,,,,,,,,,Galah_DR2,127.990970735627,-22.1617316162462,0.0,0.0,90.0,5702821708360487680,127.99095360761,0.0146,-22.16171933298,0.0163,0.1812,0.1812,5518.763796909492,13.709209033296027,0.0195,-3.684,0.029,2.853,0.028,false,61075.2,73.0418,13.723703,0.014493966703973626,26578.4,119.652,14.290065,49251.3,166.74,13.030875,1.25919,,,0,4892.74,,,12.69,83.129,0.078632
1.80E+14,128.394417,-23.449972,,,,,13.441,12.584,12.265,,,,,,,,,Galah_DR2,128.3944286057083,-23.4499530472425,0.001,0.001,90.0,5701913099439367296,128.39441708842,0.0344,-23.4499427293,0.0332,0.4018,0.4018,2488.8003982080636,11.979950337938845,0.0494,-2.454,0.061,2.396,0.054,false,161394.0,20.061,12.668646,0.6886956620611553,70011.2,80.8095,13.238469,129569.0,83.5212,11.980669,1.2578,16.47,2.31,13,4753.18,0.024,0.02,10.05,46.427,0.078259
1.80E+14,128.956042,-22.654583,,,,,14.04,13.235,13.034,,,,,,,,,Galah_DR2,128.9560361954075,-22.6545869213044,0.001,0.001,0.0,5702070428382574592,128.95603264483,0.0201,-22.65456517054,0.0236,0.5032,0.5032,1987.281399046105,11.491296837813938,0.0268,-0.761,0.037,5.052,0.038,false,87093.6,18.4826,13.338401,1.8471041621860618,39994.9,50.3581,13.846377,67153.2,53.5765,12.694253,1.152124,,,0,4983.43,,,5.2,15.051,0.023899
1.60E+14,129.549583,-23.256306,,,,,11.827,10.916,10.663,,,,,,,,,Galah_DR2,129.5495627886567,-23.2562943628602,0.001,0.001,90.0,5701792904776417152,129.54956811489,0.0286,-23.25630802636,0.0298,1.1245,1.1245,889.2841262783459,9.745202701141745,0.039,1.137,0.056,-3.173,0.051,false,703242.0,2110.93,11.070603,1.3254002988582556,293932.0,3108.88,11.680772,575656.0,4526.43,10.361511,1.319261,70.57,11.42,5,4658.65,0.515,0.2585,7.92,26.604,0.078891
1.60E+14,129.684417,10.617194,,,,,14.33,13.384,13.029,,,,,,,,,Galah_DR2,129.6844110684009,10.617198082716,0.001,0.0,90.0,601443653647467904,129.68439556204,0.0231,10.6171939567,0.0134,0.1695,0.1695,5899.705014749262,13.854151487304495,0.0301,-3.54,0.049,-0.958,0.03,false,78174.5,13.2575,13.455704,-0.39844748730449453,32166.4,30.4004,14.082881,65625.6,43.7248,12.719237,1.363644,,,0,4591.2,0.16,0.076,,,0.025623
1.70E+14,129.765917,13.781333,,,,,12.488,11.605,11.262,,,,,,,,,Galah_DR2,129.7659123510313,13.7813382669852,0.002,0.001,90.0,603384253015346560,129.76591802011,0.0424,13.7813246072,0.0313,0.5658,0.5658,1767.4089784376106,11.23668528439514,0.0662,1.279,0.1,-3.173,0.056,false,414917.0,112.933,11.643462,0.4067767156048596,178885.0,231.62,12.219952,332793.0,272.354,10.956485,1.263467,35.59,0.75,7,4773.82,0.1095,0.0587,11.31,59.823,0.024975
1.60E+14,129.822833,-0.480278,,,,,14.162,13.37,13.606,,,,,,,,,Galah_DR2,129.8228300832288,-0.4803034735247,0.001,0.0,90.0,3073629986024857344,129.82280228864,0.0247,-0.48032471016,0.0179,0.6517,0.6517,1534.4483658124905,10.929761395022002,0.029,-6.455,0.049,-4.932,0.031,false,77835.7,11.4059,13.460419,2.530657604977998,36491.5,44.2723,13.945909,58877.9,43.0537,12.837038,1.108871,,,0,4945.18,,,3.88,8.091,0.092304
1.60E+14,129.988375,-23.597583,,,,,11.958,10.906,10.683,,,,,,,,,Galah_DR2,129.9883873891919,-23.5975769140051,0.001,0.001,0.0,5701719718533012096,129.98839575098,0.0292,-23.59757958421,0.041,0.5144,0.5144,1944.0124416796268,11.443495200419171,0.0401,1.78,0.057,-0.62,0.075,false,766097.0,536.852,10.977656,-0.4658392004191718,300238.0,415.335,11.657723,654843.0,445.263,10.221577,1.436147,2.07,1.27,4,4510.35,0.1695,0.0775,19.8,146.178,0.046374
1.70E+14,130.481292,-59.891861,,,,,13.536,12.704,12.338,,,,,,,,,Galah_DR2,130.4813141667023,-59.8918593730127,0.001,0.001,90.0,5302457020379175552,130.48132610284,0.0194,-59.89184053854,0.0199,0.599,0.599,1669.4490818030051,11.112865888053442,0.0217,1.391,0.043,4.374,0.038,false,147407.0,38.2237,12.767074,1.6542081119465575,62266.2,49.0484,13.365758,122588.0,65.4391,12.040801,1.324957,100.6,1.49,7,4903.0,,,5.93,18.322,0.040457
1.70E+14,131.887,-16.058056,,,,,13.922,13.063,12.724,,,,,,,,,Galah_DR2,131.8869844918166,-16.0580664758559,0.0,0.0,90.0,5733210212588848128,131.88696257868,0.0146,-16.05807557663,0.0155,0.2733,0.2733,3658.982802780827,12.816801841536694,0.0187,-4.891,0.029,-2.114,0.024,false,106239.0,20.7155,13.122656,0.30585415846330477,45798.3,52.1672,13.699266,86405.4,48.8061,12.420568,1.278698,,,0,5044.33,,,10.27,61.467,0.06558
1.70E+14,131.90475,-19.01575,,,,,14.117,13.285,13.006,,,,,,,,,Galah_DR2,131.904756953619,-19.0157622862933,0.001,0.001,0.0,5705570831025673600,131.90474387341,0.0292,-19.01575600205,0.0417,0.3564,0.3564,2805.8361391694725,12.240311523175812,0.0436,-2.872,0.056,1.46,0.07,false,86210.2,14.4707,13.34947,1.109158476824188,38059.4,39.4919,13.900232,68914.9,45.0639,12.666137,1.234096,,,0,4999.36,,,7.25,29.597,0.050164
1.60E+14,132.326708,-63.595556,,,,,10.63,9.986,9.575,,,,,,,,,Galah_DR2,132.3266843038158,-63.5955499932331,0.002,0.002,90.0,5297497157782415488,132.32651393524,0.0682,-63.59554709015,0.0729,1.6162,1.6162,618.7353050365053,8.957524487850812,0.0733,-17.597,0.149,0.674,0.148,false,2036210.0,884.926,9.916311,0.9587865121491888,926008.0,1188.45,10.434852,1639080.0,996.92,9.225422,1.20943,-19.38,3.22,7,4882.11,,,8.26,34.944,0.043666
1.70E+14,133.271917,-67.788778,,,,,13.148,12.42,12.15,,,,,,,,,Galah_DR2,133.2719208839656,-67.7887856483749,0.001,0.001,90.0,5224004426192990976,133.27187861991,0.0205,-67.78876217164,0.0229,0.5785,0.5785,1728.608470181504,11.188483183561157,0.0216,-3.711,0.043,5.453,0.042,false,190421.0,57.3454,12.489077,1.3005938164388429,88409.6,88.5771,12.98514,146480.0,87.6511,11.847474,1.137666,15.07,1.67,11,4997.0,,,6.65,24.827,0.028037
1.51E+14,133.888708,-27.975056,,,,,12.186,11.339,11.049,,,,,,,,,Galah_DR2,133.8886954029322,-27.9750517286171,0.002,0.002,90.0,5648695430987015040,133.88867130625,0.053,-27.97503244655,0.0592,0.1828,0.1828,5470.459518599562,13.690119043010938,0.0749,-4.943,0.134,4.478,0.104,false,518949.0,265.275,11.400554,-2.2895650430109384,225342.0,244.46,11.969284,413373.0,215.048,10.721066,1.248219,21.46,0.72,19,4814.71,,,,,0.042901
1.70E+14,133.934375,-67.300111,,,,,14.156,13.284,12.97,,,,,,,,,Galah_DR2,133.9343676954196,-67.3001247475867,0.001,0.0,90.0,5224123237868571776,133.93428855844,0.0154,-67.30009053753,0.0149,0.2616,0.2616,3822.62996941896,12.911811301738851,0.0157,-7.093,0.035,7.946,0.027,false,84992.2,15.7946,13.364918,0.45310669826114847,36510.7,39.8535,13.945337,69256.8,52.7188,12.660765,1.284573,,,0,4919.73,0.358,0.249,10.22,55.142,0.050521
1.70E+14,134.338458,-27.183833,,,,,12.715,11.843,11.498,,,,,,,,,Galah_DR2,134.3384578682845,-27.1838271486634,0.001,0.001,90.0,5648887085309895808,134.3384420472,0.0151,-27.18385767625,0.0274,0.4408,0.4408,2268.6025408348455,11.778792070781357,0.0278,-3.269,0.048,-7.09,0.046,false,323519.0,79.5999,11.913615,0.13482292921864314,137764.0,111.795,12.503552,264709.0,116.622,11.204998,1.298554,193.12,0.74,23,4898.87,0.127,0.065,11.97,74.318,0.021069
1.51E+14,134.390958,-17.503028,,,,,13.611,12.547,12.084,,,,,,,,,Galah_DR2,134.3909660468131,-17.5030287776551,0.001,0.001,0.0,5729096943885632768,134.39094682047,0.0441,-17.50301695495,0.0353,0.2808,0.2808,3561.253561253561,12.758014482711161,0.0585,-4.259,0.078,2.746,0.095,true,173284.0,39.4897,12.591467,-0.16654748271116127,65206.3,56.2664,13.315663,155846.0,99.6797,11.78018,1.535483,34.56,1.16,6,4306.21,0.443,0.198,,,0.027769
1.71E+14,134.770458,-61.520361,,,,,12.081,11.02,10.589,,,,,,,,,Galah_DR2,134.7704402915028,-61.5203496849152,0.001,0.001,0.0,5298368589462965888,134.77036726744,0.0209,-61.5203136778,0.0233,0.9767,0.9767,1023.8558410975735,10.051194061406111,0.0235,-8.088,0.046,8.363,0.047,false,727799.0,416.192,11.033338,0.9821439385938895,276367.0,274.824,11.747673,641584.0,396.397,10.243786,1.503887,46.8,0.28,6,4335.24,0.619,0.2835,11.43,41.58,0.050827
1.80E+14,134.770458,-61.520361,,,,,12.081,11.02,10.589,,,,,,,,,Galah_DR2,134.7704402915028,-61.5203496849152,0.001,0.001,0.0,5298368589462965888,134.77036726744,0.0209,-61.5203136778,0.0233,0.9767,0.9767,1023.8558410975735,10.051194061406111,0.0235,-8.088,0.046,8.363,0.047,false,727799.0,416.192,11.033338,0.9821439385938895,276367.0,274.824,11.747673,641584.0,396.397,10.243786,1.503887,46.8,0.28,6,4335.24,0.619,0.2835,11.43,41.58,0.050827
1.70E+14,135.367292,-66.994417,,,,,12.134,11.329,11.039,,,,,,,,,Galah_DR2,135.36727004431,-66.9944157104495,0.001,0.001,90.0,5224149183771154304,135.36723404593,0.0208,-66.99438843729,0.0217,0.6203,0.6203,1612.1231662098985,11.036991094175168,0.0216,-3.268,0.049,6.334,0.042,false,533220.0,176.785,11.3711,0.33410890582483255,233958.0,453.333,11.928545,423342.0,355.87,10.69519,1.233355,-5.15,1.78,7,4827.14,0.097,0.058,11.35,63.023,0.031238
1.70E+14,135.367292,-66.994417,,,,,12.134,11.329,11.039,,,,,,,,,Galah_DR2,135.36727004431,-66.9944157104495,0.001,0.001,90.0,5224149183771154304,135.36723404593,0.0208,-66.99438843729,0.0217,0.6203,0.6203,1612.1231662098985,11.036991094175168,0.0216,-3.268,0.049,6.334,0.042,false,533220.0,176.785,11.3711,0.33410890582483255,233958.0,453.333,11.928545,423342.0,355.87,10.69519,1.233355,-5.15,1.78,7,4827.14,0.097,0.058,11.35,63.023,0.031238
1.60E+14,135.403333,-26.44525,,,,,13.275,12.343,11.974,,,,,,,,,Galah_DR2,135.4033041706475,-26.4452423967482,0.001,0.001,0.0,5649267859927352064,135.40328005188,0.0297,-26.44523591275,0.0424,0.3451,0.3451,2897.7108084613155,12.310275203542567,0.0416,-5.016,0.053,1.506,0.069,false,208462.0,26.8787,12.390798,0.08052279645743354,86220.0,91.6124,13.012368,174925.0,114.192,11.654794,1.357575,53.07,0.52,13,4817.49,0.185,0.0885,12.82,79.787,0.096873
1.40E+14,136.13775,-30.824417,,,,,14.265,13.331,12.981,,,,,,,,,Galah_DR2,136.1377602048609,-30.8244297675844,0.0,0.0,0.0,5635203564321750400,136.13773353344,0.0087,-30.82440655708,0.0127,0.2661,0.2661,3757.9857196542653,12.874775627243057,0.0177,-5.32,0.021,5.391,0.024,true,85043.0,10.7544,13.364269,0.48949337275694305,34995.7,23.75,13.99135,71894.7,38.1888,12.620177,1.371173,,,0,4874.51,,,10.3,53.932,0.055749
1.50E+14,136.258083,-22.828472,,,,,13.69,12.744,12.401,,,,,,,,,Galah_DR2,136.2580789096133,-22.8284677919212,0.001,0.001,0.0,5654864481488488832,136.25806630925,0.0333,-22.82845939728,0.0296,0.3605,0.3605,2773.9251040221916,12.21547365472276,0.041,-2.697,0.057,1.95,0.063,false,145213.0,24.849,12.783353,0.5678793452772393,59487.8,52.2484,13.415319,122818.0,66.1194,12.038763,1.376555,23.6,1.18,8,4818.13,0.356,0.1388,10.24,50.934,0.020339
1.40E+14,136.655458,-31.731278,,,,,13.658,12.496,12.014,,,,,,,,,Galah_DR2,136.6554436033643,-31.7312698748833,0.001,0.001,0.0,5628350720663604608,136.65541271751,0.0138,-31.73126885393,0.0202,0.2561,0.2561,3904.724716907458,12.95795210765785,0.0258,-6.101,0.033,0.237,0.039,false,186027.0,26.8081,12.514428,-0.4435241076578489,67786.4,46.8912,13.273531,170809.0,98.6141,11.68064,1.592891,24.27,0.93,24,4373.0,0.69,0.425,21.47,151.833,0.052903
1.41E+14,136.67375,-76.627694,,,,,13.799,12.641,12.32,,,,,,,,,Galah_DR2,136.6737683926486,-76.6276901424885,0.001,0.001,0.0,5215408925321535360,136.67371673292,0.0209,-76.62768786367,0.0238,0.2828,0.2828,3536.0678925035363,12.742602974375693,0.0242,-2.775,0.042,0.529,0.045,true,158836.0,40.0465,12.68599,-0.05661297437569246,58847.3,62.6436,13.427073,143806.0,183.851,11.867476,1.559596,28.68,1.23,13,4357.52,0.381,0.1927,18.16,107.094,0.020673
1.50E+14,137.013792,-25.458111,,,,,13.375,12.571,12.308,,,,,,,,,Galah_DR2,137.0137986355474,-25.4581086588222,0.001,0.001,0.0,5650184066647867008,137.0137804139,0.0269,-25.45808446892,0.0299,0.3712,0.3712,2693.9655172413795,12.15196016226588,0.0343,-3.821,0.054,5.618,0.062,false,171202.0,35.9956,12.604592,0.4526318377341205,74411.2,130.635,13.172293,138061.0,112.09,11.91174,1.260552,31.68,1.52,6,4951.3,0.2705,0.1157,10.06,54.767,0.023157
1.50E+14,138.325708,-30.124139,,,,,14.294,13.345,13.004,,,,,,,,,Galah_DR2,138.3257095861618,-30.1241250856497,0.001,0.0,0.0,5634927037144371712,138.32568618325,0.0141,-30.1241050875,0.0183,0.1641,0.1641,6093.845216331505,13.924457094734535,0.022,-4.701,0.032,4.645,0.034,true,81718.9,11.6619,13.40756,-0.516897094734535,34024.3,32.9487,14.021915,68287.9,44.4874,12.67606,1.345856,,,0,4899.0,,,,,0.050335
1.70E+14,139.310292,-15.546278,,,,,12.7,11.709,11.409,,,,,,,,,Galah_DR2,139.3103038249311,-15.5462604362018,0.001,0.001,0.0,5731397324073074816,139.3102914702,0.039,-15.5462638295,0.0252,0.5022,0.5022,1991.2385503783355,11.495616458115482,0.053,-2.765,0.073,-0.788,0.079,true,367335.0,144.755,11.77571,0.2800935418845185,156397.0,149.85,12.365816,297955.0,194.498,11.076544,1.289272,20.91,0.36,16,4685.22,0.375,0.177,12.61,69.076,0.075366
1.60E+14,139.511208,-30.561444,,,,,14.362,13.433,13.131,,,,,,,,,Galah_DR2,139.5111770657362,-30.5614392488098,0.001,0.0,0.0,5634632230588409856,139.51114791194,0.0143,-30.56142053679,0.0214,0.2572,0.2572,3888.0248833592536,12.948645178739078,0.0193,-5.831,0.032,4.346,0.037,false,76670.3,17.1239,13.476798,0.5281528212609228,31976.5,40.7007,14.089312,64054.7,67.8441,12.745544,1.343768,,,0,4915.85,0.3535,0.193,9.9,51.524,0.097407
1.60E+14,140.234958,-34.378167,,,,,14.601,13.572,13.251,,,,,,,,,Galah_DR2,140.2349681339153,-34.3781717627352,0.0,0.0,0.0,5629821661061564160,140.23494994049,0.0099,-34.37816850224,0.0141,0.2809,0.2809,3559.98576005696,12.75724130399211,0.0186,-3.487,0.022,0.757,0.027,false,66934.1,11.9992,13.624248,0.8670066960078895,26649.2,23.9059,14.287178,58091.9,49.9025,12.85163,1.435548,58.16,1.89,14,4545.02,0.409,0.197,10.48,42.244,0.034649
1.60E+14,141.049792,-30.801667,,,,,13.743,12.787,12.389,,,,,,,,,Galah_DR2,141.0497811445158,-30.8016589485113,0.001,0.001,90.0,5631650114535795584,141.04976866618,0.0233,-30.80164736527,0.0303,0.2802,0.2802,3568.8793718772304,12.762659345251222,0.0332,-2.489,0.063,2.69,0.06,false,140328.0,28.1394,12.820502,0.05784265474877692,55563.3,61.0731,13.489418,121722.0,75.3886,12.048495,1.440923,58.11,1.28,6,4728.21,0.3248,0.1518,13.63,83.65,0.04435
1.50E+14,141.2495,-26.133389,,,,,14.565,13.484,13.082,,,,,,,,,Galah_DR2,141.2494856667319,-26.1333798912291,0.001,0.001,0.0,5638115758302056832,141.24947432743,0.0186,-26.13337607429,0.0188,0.1406,0.1406,7112.375533428165,14.260073396580975,0.0272,-2.364,0.046,0.887,0.05,false,73557.7,19.5412,13.521795,-0.7382783965809754,28075.3,50.6384,14.230579,65410.3,96.4435,12.722805,1.507774,120.47,5.06,2,4459.12,0.5167,0.21,,,0.056756
1.50E+14,141.837833,-79.413833,,,,,13.07,12.256,11.986,,,,,,,,,Galah_DR2,141.8378126655265,-79.4138202270025,0.001,0.001,90.0,5202797247776046720,141.83841921061,0.0257,-79.41392010134,0.0249,0.8688,0.8688,1151.012891344383,10.305400938776142,0.0252,25.881,0.045,-23.196,0.043,false,227408.0,35.8673,12.296352,1.9909510612238588,97258.3,131.333,12.881571,185970.0,96.034,11.588315,1.293256,76.63,2.48,9,5001.69,,,4.83,13.132,0.047909
1.61E+14,141.874167,-36.950417,,,,,12.114,11.187,10.891,,,,,,,,,Galah_DR2,141.8741681647236,-36.9504039222827,0.001,0.001,0.0,5436988384069239040,141.87407332922,0.0206,-36.95036261942,0.0262,0.7689,0.7689,1300.5592404734034,10.570650695480468,0.0325,-17.602,0.042,9.593,0.054,false,589913.0,410.5,11.261396,0.6907453045195311,243954.0,303.73,11.883119,484226.0,309.644,10.5493,1.333818,-4.12,2.04,11,4631.63,0.24,0.1173,10.78,48.168,0.047199
1.40E+14,142.038417,-35.093972,,,,,14.278,13.196,12.807,,,,,,,,,Galah_DR2,142.0384274532979,-35.093960236762,0.0,0.0,0.0,5437426054116907776,142.0383953385,0.0102,-35.09392766319,0.0155,0.3631,0.3631,2754.062241806665,12.199868755435539,0.0189,-6.103,0.021,7.565,0.029,false,93816.7,15.8454,13.257666,1.057797244564462,36510.0,34.619,13.945357,82639.3,52.5155,12.468954,1.476403,44.7,2.22,13,4539.79,0.5243,0.251,9.63,35.514,0.052358
1.40E+14,142.038417,-35.093972,,,,,14.278,13.196,12.807,,,,,,,,,Galah_DR2,142.0384274532979,-35.093960236762,0.0,0.0,0.0,5437426054116907776,142.0383953385,0.0102,-35.09392766319,0.0155,0.3631,0.3631,2754.062241806665,12.199868755435539,0.0189,-6.103,0.021,7.565,0.029,false,93816.7,15.8454,13.257666,1.057797244564462,36510.0,34.619,13.945357,82639.3,52.5155,12.468954,1.476403,44.7,2.22,13,4539.79,0.5243,0.251,9.63,35.514,0.052358
1.61E+14,142.1175,-35.828833,,,,,10.758,9.873,9.586,,,,,,,,,Galah_DR2,142.1175192161482,-35.8288235769123,0.001,0.001,0.0,5437106547208402560,142.11749804633,0.0165,-35.82884766399,0.0234,1.0898,1.0898,917.5995595522113,9.81326598215955,0.029,-3.986,0.034,-5.594,0.046,false,2034750.0,680.994,9.917087,0.10382101784045084,856585.0,799.916,10.519462,1654210.0,1537.44,9.215443,1.304019,44.18,0.22,7,4717.69,0.2348,0.104,13.42,80.413,0.065548
