name,ra,dec,sloan_g_mag,sloan_r_mag,sloan_i_mag,sloan_z_mag,galah_g_mag,galah_r_mag,galah_i_mag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,class_green13,origin,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,Posparallax,distance,dist_mod,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,Mg,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,Error Bar,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist
J052815.28+303529.2,82.063677,30.591458,16.55,14.28,13.17,,,,,,,,,,,,,Lamost_DR2,82.06367257,30.59145293,0.002,0.002,90,3.44699E+18,82.06367372,0.0818,30.59144953,0.0654,-0.0754,0.0754,13262.59947,15.61314327,0.0837,0.229,0.155,-0.789,0.1,FALSE,77444,1111.35,13.465897,-2.147246271,7691.76,411.929,15.636323,118879,5059.87,12.074157,3.562166,5471.798986,1.2,1.72,5,3528.01,,,,,0.022849
J052825.56+374542.5,82.106511,37.761829,16.62,14.98,14.1,,,,,,,,,,,,,Lamost_DR2,82.10654319,37.76181011,0.001,0.001,90,1.84551E+17,82.10654797,0.0418,37.76181461,0.0355,0.2702,0.2702,3700.96225,12.84157328,0.0439,0.878,0.082,1.044,0.061,FALSE,24686,10.4812,14.707237,1.865663723,5474.39,24.0813,16.005548,29813.5,53.1205,13.575889,2.42966,77.20180074,,,0,3361,2.213,1.0883,,,0.114083
J052826.57+352943.8,82.110727,35.495525,16.87,14.12,13.35,,,,,,,,,,,,,Lamost_DR2,82.11072329,35.49552867,0.003,0.002,90,1.83272E+17,82.11072625,0.0882,35.49552213,0.0727,0.3842,0.3842,2602.811036,12.0772132,0.1108,0.56,0.195,-1.518,0.145,FALSE,121986,705.379,12.972593,0.895379803,12091.8,247.805,15.145159,184521,3260.43,11.596806,3.548353,3508.234993,,,0,3515.96,2.5942,1.374,,,0.017107
J052834.33+400613.8,82.143074,40.103846,17,15.73,15.1,,,,,,,,,,,,,Lamost_DR2,82.14306818,40.10383643,0.001,0.001,90,1.93875E+17,82.14308426,0.0414,40.10382395,0.0357,0.1896,0.1896,5274.261603,13.61080833,0.046,2.856,0.081,-2.9,0.062,FALSE,10418.8,5.85783,15.643825,2.033016665,3130.6,13.0735,16.61232,10967.9,33.5789,14.661612,1.950708,46.65239968,,,0,3804,,,,,0.037981
J052842.99+270731.0,82.179137,27.125293,16.36,14.56,13.78,,,,,,,,,,,,,Lamost_DR2,82.17914092,27.12530151,0.001,0.001,90,3.44219E+18,82.17914674,0.058,27.12529897,0.0497,-0.083,0.083,12048.19277,15.40460954,0.0792,1.202,0.088,-0.59,0.068,FALSE,36563.2,17.31,14.280755,-1.123854538,7627.06,49.0851,15.645495,44931.8,77.1855,13.130534,2.514961,126.2705983,,,0,3510.59,,,,,0.033104
J052858.53+323754.6,82.243888,32.631844,13.27,12.51,13.14,,,,,,,,,,,,,Lamost_DR2,82.24387762,32.63187453,0.001,0.001,90,3.44894E+18,82.24387692,0.0387,32.63185536,0.0344,0.8814,0.8814,1134.558657,10.27413477,0.046,-0.138,0.079,-4.453,0.059,FALSE,496697,224.994,11.448136,1.174001231,190215,321.636,12.153278,435535,376.759,10.664363,1.488915,698.3949863,-21.06,4.13,10,4465.86,0.5323,0.2632,9.58,32.87,0.114322
J052859.81+384148.2,82.249248,38.696724,14.52,12.94,12.16,,,,,,,,,,,,,Lamost_DR2,82.24928851,38.69672833,0.001,0.001,90,1.90641E+17,82.24928911,0.0454,38.69672262,0.0374,0.2831,0.2831,3532.320735,12.74030065,0.0482,0.108,0.083,-1.325,0.06,FALSE,143586,62.6163,12.795587,0.055286347,35492.3,166.57,13.976053,164036,319.907,11.724568,2.251485,486.4770073,27.68,0.6,6,4061.08,1.711,0.8063,21.54,113.691,0.114891
J052900.68+104938.1,82.252861,10.827273,14.82,13.95,13.81,,,,,,,,,,,,,Lamost_DR2,82.25285473,10.82728294,0.001,0.001,90,3.3391E+18,82.25285038,0.0234,10.82728011,0.0217,0.2092,0.2092,4780.114723,13.3971916,0.0269,-0.993,0.046,-0.658,0.039,FALSE,49511.2,12.2816,13.951608,0.554416401,19526.2,28.7759,14.624843,43247,54.0268,13.17203,1.452812,82.80269989,,,0,4461.5,0.707,0.323,,,0.042102
J052912.48+092614.1,82.302029,9.437257,12.09,11.16,10.78,,,,,,,,,,,,,Lamost_DR2,82.30201476,9.437255134,0.002,0.001,90,3.33804E+18,82.30201183,0.0523,9.437254935,0.0513,0.4446,0.4446,2249.212776,11.76015271,0.055,-0.671,0.108,-0.046,0.092,FALSE,629144,371.167,11.19149,-0.568662708,239583,568.254,11.902747,560582,1032.92,10.390323,1.512425,1601.174028,46.8,0.35,7,4338.83,0.301,0.145,23.29,173.145,0.05103
J052917.59+195237.6,82.323301,19.877118,15.37,14.14,13.57,,,,,,,,,,,,,Lamost_DR2,82.32328799,19.87711907,0.001,0.001,90,3.40119E+18,82.32329213,0.0255,19.87711739,0.0227,0.1826,0.1826,5476.45126,13.69249613,0.0299,0.904,0.053,-0.39,0.041,FALSE,43265.1,16.7073,14.098021,0.405524866,13604.7,29.2599,15.017168,43788.8,58.9255,13.158511,1.858657,88.18539914,,,0,4141.16,1.052,0.504,,,0.044204
J052917.64+032901.2,82.323536,3.483673,,9.6248,,,,,,,,,,,,,,Lamost_DR2,82.32263972,3.48366437,0.001,0.001,90,3.23601E+18,82.32263143,0.0473,3.483654251,0.0433,0.4063,0.4063,2461.23554,11.95576589,0.0533,-1.922,0.092,-2.35,0.075,FALSE,4477800,23314.6,9.060703,-2.895062888,906812,23406.4,10.457595,5414780,80564,7.927968,2.529627,103970.4004,,,0,3642,1.4903,0.6823,119.98,2281.707,3.220782
J052940.67+113019.3,82.419493,11.505377,15.57,13.65,13.09,,,,,,,,,,,,,Lamost_DR2,82.41949285,11.50538706,0.001,0.001,90,3.34064E+18,82.41949398,0.0494,11.50538435,0.0445,0.037,0.037,27027.02703,17.15899138,0.0713,0.257,0.078,-0.63,0.059,FALSE,77053.4,324.266,13.471386,-3.68760538,15637.4,253.919,14.86598,95824.5,1265.34,12.308229,2.557752,1519.259006,61.84,0.75,7,3556,1.4895,0.709,,,0.036207
J053038.15+314444.0,82.658961,31.745557,16.84,15.22,14.38,,,,,,,,,,,,,Lamost_DR2,82.65894534,31.74554473,0.002,0.001,90,3.44865E+18,82.65894394,0.0538,31.74553812,0.0426,0.1556,0.1556,6426.735219,14.03995204,0.0533,-0.276,0.101,-1.535,0.076,FALSE,19114.7,9.92378,14.984944,0.944991963,4405.63,27.1429,16.24137,22912.2,44.1703,13.861753,2.379616,71.31320047,,,0,3808,2.1682,1.129,,,0.06519
J053055.76+360453.9,82.732361,36.081643,17.67,16.75,16.35,,,,,,,,,,,,,Lamost_DR2,82.73233585,36.08163453,0.003,0.002,90,1.83404E+17,82.73236584,0.0887,36.08163682,0.0748,0.6869,0.6869,1455.815985,10.81553242,0.1075,5.629,0.174,0.531,0.126,FALSE,3699.86,3.83607,16.7679,5.952367582,1446.59,29.5002,17.450523,3278.49,15.2847,15.972734,1.47779,44.78490027,,,0,4585.67,1.2615,0.621,,,0.079262
J053112.87+462518.5,82.803647,46.421825,15.9504,15.0929,13.7797,,,,,,,,,,,,,Lamost_DR2,82.80364481,46.42180144,0.002,0.001,90,2.09028E+17,82.80364654,0.0498,46.42179589,0.0441,-0.0706,0.0706,14164.30595,15.75597649,0.0629,0.278,0.101,-1.289,0.08,FALSE,48284.3,1713.12,13.978851,-1.777125495,4573.97,525.441,16.200655,53148.2,3382.05,12.948199,3.252456,3907.490979,,,0,3451,,,,,0.085007
J053124.06+253730.9,82.850286,25.625266,20.06,15.17,13.47,,,,,,,,,,,,,Lamost_DR2,82.85029338,25.62526681,0.002,0.002,90,3.41709E+18,82.85029364,0.0754,25.62525619,0.0664,0.1542,0.1542,6485.084306,14.05957813,0.0818,0.054,0.136,-2.467,0.098,FALSE,21047.3,662.594,14.880377,0.820798869,1531.42,214.858,17.388655,32842.8,3228.83,13.470819,3.917836,3443.688002,,,0,3290.25,2.4545,1.4045,,,0.024131
J053136.50+113615.4,82.902101,11.604295,13.77,12.45,11.83,,,,,,,,,,,,,Lamost_DR2,82.9021163,11.60431515,0.001,0.001,90,3.34066E+18,82.90211887,0.0399,11.60431043,0.0332,0.2076,0.2076,4816.955684,13.41386325,0.037,0.586,0.078,-1.095,0.06,FALSE,202191,75.0366,12.42396,-0.989903254,61549.2,173.08,13.378332,208202,392.328,11.465709,1.912623,565.4080018,5.5,0.56,9,4188,0.6965,0.3405,31.56,275.981,0.090397
J053140.70+142857.5,82.919587,14.482643,16.81,15.58,15.07,,,,,,,,,,,,,Lamost_DR2,82.91958286,14.48264912,0.002,0.001,90,3.38985E+18,82.91959161,0.053,14.48265288,0.0426,0.1247,0.1247,8019.246191,14.52066773,0.0528,1.966,0.104,0.871,0.074,FALSE,11218.2,8.37154,15.563559,1.042891267,3610.54,24.7145,16.457458,11333.1,22.8782,14.626046,1.831412,47.59270043,,,0,3901,1.2033,0.599,,,0.026342
J053142.42+152531.5,82.926768,15.425434,13.56,11.27,9.77,,,,,,,,,,,,,Lamost_DR2,82.92676558,15.4254382,0.001,0.001,90,3.39007E+18,82.92677138,0.0473,15.42543399,0.039,0.4228,0.4228,2365.184484,11.86932511,0.0506,1.297,0.096,-0.979,0.073,FALSE,1099170,8113.09,10.585699,-1.283626107,172975,4966.21,12.256427,1475980,25661.3,9.33922,2.917207,30627.50996,68.36,1.09,3,3613.77,0.883,0.487,58.61,527.793,0.017296
J053146.19+204709.6,82.942484,20.786008,14.07,12.74,11.26,,,,,,,,,,,,,Lamost_DR2,82.94248149,20.78599606,0.002,0.002,90,3.4036E+18,82.94248664,0.0628,20.78599096,0.052,0.0681,0.0681,14684.28781,15.83426444,0.0657,1.118,0.126,-1.185,0.1,FALSE,653048,3771.21,11.151003,-4.68326144,95152.3,1620.11,12.90534,886971,10577.4,9.892146,3.013194,12197.50999,37.11,1.17,4,3503.34,1.469,0.788,,,0.043795
J053147.83+295558.5,82.949317,29.932941,17.57,15.3,14.08,,,,,,,,,,,,,Lamost_DR2,82.94932056,29.93292851,0.002,0.002,90,3.44596E+18,82.94932314,0.0649,29.93292748,0.0517,0.0035,0.0035,285714.2857,22.27965978,0.0692,0.521,0.132,-0.239,0.098,FALSE,24797.1,15.3431,14.702365,-7.577294778,3275.99,25.013,16.563032,35903.4,148.389,13.37408,3.188952,173.4020005,,,0,4052.37,0.115,0.073,,,0.046298
J053202.18+383823.6,83.009095,38.639899,14.74,12.78,11.07,,,,,,,,,,,,,Lamost_DR2,83.00911814,38.63990424,0.002,0.001,90,1.90511E+17,83.00911762,0.0626,38.63989859,0.0532,0.2775,0.2775,3603.603604,12.78368506,0.0629,-0.095,0.128,-1.312,0.097,FALSE,316639,6157.09,11.936955,-0.846730063,35914.6,3254.54,13.96321,481834,25296.7,10.554676,3.408534,28551.24004,13.57,3.39,7,4137.44,1.2267,0.7117,,,0.06776
J053222.81+363502.3,83.095083,36.583992,16.81,14.87,13.76,,,,,,,,,,,,,Lamost_DR2,83.0950718,36.58399818,0.002,0.002,90,1.83489E+17,83.09507841,0.0821,36.5839831,0.0689,0.5823,0.5823,1717.327838,11.17426605,0.1031,1.233,0.13,-3.502,0.105,FALSE,31960.7,20.1229,14.426824,3.252557951,5401.33,31.5387,16.020136,42042.5,92.1031,13.202698,2.817438,123.6418001,,,0,3788,2.8317,1.417,,,0.039299
J053236.27+282954.6,83.151161,28.498513,14.31,12.02,10.62,,,,,,,,,,,,,Lamost_DR2,83.1511509,28.49850168,0.002,0.002,90,3.44281E+18,83.15115515,0.0821,28.49850508,0.0668,0.3746,0.3746,2669.514148,12.13216113,0.0871,0.868,0.156,0.79,0.119,FALSE,624459,2236.82,11.199606,-0.932555135,71378.3,1185.95,13.217473,890540,10032.7,9.887786,3.329687,11218.64995,14.65,0.42,2,3303,1.374,0.7778,,,0.051795
J053300.30+523559.6,83.251255,52.599915,16.94,14.24,12.97,,,,,,,,,,,,,Lamost_DR2,83.25126304,52.59990118,0.002,0.002,90,2.63815E+17,83.25126818,0.06,52.59990051,0.0564,0.0547,0.0547,18281.53565,16.31006337,0.0715,0.725,0.115,-0.155,0.105,FALSE,58188.5,446.925,13.776274,-2.533789368,7192.23,241.238,15.709229,81258.4,1874.64,12.487248,3.221981,2115.878007,-54.32,0.95,10,3297,,,,,0.052777
J053301.02+375028.6,83.254269,37.841286,19.54,16.95,15.43,,,,,,,,,,,,,Lamost_DR2,83.25427577,37.84127136,0.003,0.002,90,1.9032E+17,83.25427917,0.1115,37.84126851,0.0939,-0.3039,0.3039,3290.556104,12.5863465,0.1492,0.623,0.165,-0.663,0.144,FALSE,7101.62,7.41127,16.05997,3.4736235,681.074,14.4864,18.268402,11101.7,30.4302,14.648443,3.619959,44.91659965,,,0,3497.51,,,,,0.056114
J053307.78+255040.7,83.28244,25.844652,16.08,14.83,14.23,,,,,,,,,,,,,Lamost_DR2,83.28242032,25.84465431,0.001,0.001,90,3.44111E+18,83.28242291,0.0375,25.84465166,0.0303,0.1169,0.1169,8554.319932,14.66092744,0.0402,0.54,0.078,-0.615,0.057,FALSE,23714.5,11.6989,14.750831,0.089903556,7189.86,14.1031,15.709587,24776.8,31.4761,13.776808,1.932779,45.57919982,,,0,3891,,,,,0.0643
J053323.89+282848.4,83.349556,28.480116,14.77,13.07,12.21,,,,,,,,,,,,,Lamost_DR2,83.34955285,28.48012157,0.002,0.001,90,3.44279E+18,83.34955981,0.0698,28.48010204,0.0588,0.4053,0.4053,2467.308167,11.96111698,0.0894,1.422,0.122,-4.535,0.092,FALSE,130437,162.722,12.899862,0.938745019,29038.4,73.6981,14.193957,155092,166.772,11.785444,2.408513,240.4700972,2.05,0.49,8,3917.78,2.2175,1.127,,,0.022388
J053324.14+245600.3,83.350591,24.933427,15.73,14.2,13.19,,,,,,,,,,,,,Lamost_DR2,83.35057925,24.9334168,0.001,0.001,90,3.41681E+18,83.35059554,0.0466,24.93341578,0.0379,0.0879,0.0879,11376.56428,15.28005562,0.0439,3.429,0.087,-0.237,0.062,FALSE,47934.8,42.0984,13.986739,-1.293316625,11913.1,26.5875,15.16133,56313.9,53.2912,12.885381,2.27595,79.87869962,,,0,3796.82,,,,,0.053078
J053327.56+125203.1,83.364873,12.867528,12.76,11.35,10.68,,,,,,,,,,,,,Lamost_DR2,83.36486914,12.86752605,0.001,0.001,90,3.34104E+18,83.36488307,0.0411,12.86754584,0.0352,0.5013,0.5013,1994.813485,11.49951148,0.042,3.154,0.084,4.597,0.066,FALSE,587491,599.043,11.265862,-0.233649477,169780,466.69,12.27667,616558,1255.47,10.286986,1.989684,1722.160002,7.75,0.96,5,4052.74,0.8185,0.3847,24.77,149.167,0.015267
J053514.60+092534.8,83.810872,9.426345,13.72,12.67,12.31,,,,,,,,,,,,,Lamost_DR2,83.81088139,9.426353028,0.001,0.001,90,3.3379E+18,83.81090636,0.0352,9.426355426,0.0313,0.3968,0.3968,2520.16129,12.00714168,0.0399,5.721,0.067,0.557,0.059,FALSE,143732,37.0778,12.794483,0.787341317,54831.3,87.6051,13.503816,127795,94.8346,11.995638,1.508178,182.4397025,43.26,0.79,7,4587.96,0.712,0.3433,10.59,44.755,0.044123
J053516.72+324722.9,83.819671,32.789708,15.7,14.35,13.64,,,,,,,,,,,,,Lamost_DR2,83.81965683,32.78971129,0.001,0.001,90,3.44883E+18,83.81965709,0.0338,32.78971027,0.0282,0.168,0.168,5952.380952,13.87345359,0.0421,0.05,0.071,-0.237,0.053,FALSE,39216.6,13.5391,14.204692,0.331238409,10868.8,28.6611,15.26093,42832.8,55.8625,13.182479,2.078451,84.52360039,,,0,3701.16,1.224,0.597,,,0.044491
J053523.99+372825.9,83.849966,37.473878,16.5,15.01,14.21,,,,,,,,,,,,,Lamost_DR2,83.84996574,37.47388005,0.001,0.001,90,1.89549E+17,83.84997885,0.0458,37.47387012,0.0406,0.2438,0.2438,4101.722724,13.06483149,0.0577,2.416,0.086,-2.306,0.068,FALSE,22788.1,8.9854,14.794094,1.729262506,5626.63,17.5741,15.975768,26413.1,34.9416,13.70737,2.268398,52.51570049,,,0,3604,2.0252,1.009,,,0.007406
J053527.14+260156.0,83.863115,26.032227,16.25,14.38,13.38,,,,,,,,,,,,,Lamost_DR2,83.86311687,26.03223357,0.002,0.001,90,3.44109E+18,83.86312162,0.0537,26.03222841,0.0441,-0.0272,0.0272,36764.70588,17.82715548,0.0619,0.991,0.106,-1.2,0.072,FALSE,46739.2,24.1921,14.014162,-3.81299348,8777.86,42.2494,15.492916,59704,96.1712,12.821912,2.671004,138.4206011,,,0,3854.02,,,,,0.02443
J053531.29+274524.8,83.880377,27.756889,18.25,16.27,15.14,,,,,,,,,,,,,Lamost_DR2,83.88037196,27.75687736,0.002,0.001,90,3.44251E+18,83.88036968,0.0659,27.75687213,0.0543,0.0086,0.0086,116279.0698,20.32750774,0.0708,-0.468,0.121,-1.214,0.09,FALSE,8968.33,5.82474,15.806586,-4.520921744,1441.89,8.25402,17.454058,12171,18.1957,14.548605,2.905453,26.44971974,,,0,4154.77,1.409,0.745,,,0.044888
J053531.89+392649.5,83.88288,39.447105,15.14,13.77,13.03,,,,,,,,,,,,,Lamost_DR2,83.88287017,39.44710156,0.001,0.001,90,1.90932E+17,83.88287629,0.0237,39.44710094,0.0201,0.2087,0.2087,4791.566842,13.40238775,0.0236,1.097,0.048,-0.144,0.036,FALSE,63173.6,20.887,13.687027,0.284639245,18277.4,94.4694,14.696599,68238.1,150.642,12.676852,2.019747,245.1113985,,,0,3780,1.384,0.646,24.55,110.813,0.029996
J053630.12+575706.9,84.125534,57.951933,14.32,13.36,12.79,,,,,,,,,,,,,Lamost_DR2,84.12553798,57.95194432,0.001,0.001,0,2.69585E+17,84.12554826,0.0255,57.95193804,0.0299,0.1983,0.1983,5042.864347,13.51338643,0.0299,1.266,0.044,-1.459,0.052,FALSE,103059,35.381,13.155647,-0.357739429,34573.9,81.7655,14.004516,100165,110.732,12.260128,1.744388,192.4975029,-24.82,1.3,11,3956.27,0.48,0.206,,,0.041466
J053640.93+164755.6,84.170546,16.798783,15.34,14.17,13.61,,,,,,,,,,,,,Lamost_DR2,84.17055015,16.79882049,0.001,0.001,90,3.39702E+18,84.17054708,0.0266,16.79881934,0.0221,0.1327,0.1327,7535.795026,14.38564539,0.0293,-0.683,0.051,-0.267,0.04,FALSE,42346.5,12.2556,14.121323,-0.264322386,13788.1,27.2941,15.002631,42088.6,63.3057,13.201509,1.801122,90.59979981,,,0,4090,0.7233,0.3755,,,0.135735
J053656.73+520232.0,84.236408,52.04223,14.57,12.18,11.67,,,,,,,,,,,,,Lamost_DR2,84.23642061,52.04223031,0.002,0.002,90,2.63516E+17,84.23642676,0.0552,52.0422285,0.0584,0.1627,0.1627,6146.2815,13.94306224,0.061,0.878,0.109,-0.419,0.108,FALSE,144819,5062.89,12.786304,-1.156758235,18273.4,4077.06,14.69684,252893,31364.9,11.254579,3.442262,35441.96006,-18.99,3.9,8,3698.06,,,,,0.027944
J053712.85+175134.2,84.303583,17.859515,17.35,16.36,15.92,,,,,,,,,,,,,Lamost_DR2,84.30357738,17.85952416,0.002,0.002,90,3.39753E+18,84.30358453,0.0621,17.85952159,0.0535,0.1504,0.1504,6648.93617,14.11376082,0.0798,1.582,0.138,-0.596,0.105,FALSE,5307.65,4.00895,16.37611,2.262349181,1969.23,16.0839,17.115646,4933.33,16.8895,15.529069,1.586577,32.97340045,,,0,4263.3,,,,,0.038179
J053718.10+273630.0,84.325452,27.608346,13.16,11.17,10.06,,,,,,,,,,,,,Lamost_DR2,84.32546074,27.60834292,0.002,0.002,90,3.44246E+18,84.32545945,0.0681,27.60833896,0.0566,0.1413,0.1413,7077.140835,14.24928919,0.0674,-0.265,0.136,-0.921,0.102,FALSE,1027580,2050.65,10.658828,-3.590461191,176977,1870.55,12.231599,1313350,4817.71,9.465964,2.765635,6688.260049,-6.92,0.91,4,3653.91,1.3487,0.682,,,0.029993
J053724.73+260151.4,84.353047,26.030954,15.65,14.3,13.65,,,,,,,,,,,,,Lamost_DR2,84.35305294,26.0309535,0.001,0.001,90,3.44117E+18,84.35305367,0.0346,26.03094154,0.0285,0.3263,0.3263,3064.664419,12.43191463,0.0362,0.153,0.065,-2.776,0.05,FALSE,40058.6,15.833,14.181625,1.749710369,11383.8,42.5404,15.210669,43134.3,57.301,13.174864,2.035805,99.84140146,,,0,3705,1.591,0.7788,13.35,30.258,0.019288
J053727.56+150343.9,84.364866,15.062214,15.48,14.28,13.72,,,,,,,,,,,,,Lamost_DR2,84.3648667,15.0622211,0.001,0.001,90,3.39575E+18,84.36486794,0.0278,15.06222016,0.0241,0.1704,0.1704,5868.544601,13.84265205,0.0345,0.277,0.058,-0.219,0.047,FALSE,38547.2,12.6105,14.223384,0.380731952,12291,31.6987,15.127423,38880.9,81.5722,13.28758,1.839844,113.2709,,,0,3904.84,0.9427,0.457,,,0.025692
J053739.11+243258.6,84.412994,24.549631,16.08,14.69,13.95,,,,,,,,,,,,,Lamost_DR2,84.41300042,24.54962812,0.001,0.001,90,3.40472E+18,84.41300081,0.0298,24.54962418,0.0255,0.1881,0.1881,5316.321106,13.62805602,0.0308,0.083,0.059,-0.914,0.046,FALSE,29174.9,9.46728,14.525842,0.897785978,7724.89,25.1761,15.631658,32431.8,39.0295,13.484491,2.147166,64.20559978,,,0,3681.5,1.555,0.7737,,,0.023447
J053802.99+035201.7,84.512476,3.867163,13.29,11.68,10.68,,,,,,,,,,,,,Lamost_DR2,84.51247474,3.867163571,0.001,0.001,90,3.22445E+18,84.51248451,0.0376,3.867170155,0.0417,0.1409,0.1409,7097.232079,14.25544503,0.0485,2.264,0.075,1.529,0.072,FALSE,642434,1893.02,11.168795,-3.086650034,138873,1902.96,12.494844,779257,7050.61,10.032719,2.462126,8953.569961,59.64,0.66,11,3687.33,,,,,0.004963
J053815.84+020326.1,84.566009,2.057273,14.71,13.74,13.22,,,,,,,,,,,,,Lamost_DR2,84.56600271,2.057272422,0.001,0.001,90,3.22286E+18,84.56600322,0.0251,2.057275445,0.025,0.1966,0.1966,5086.46999,13.53208243,0.028,0.116,0.045,0.702,0.043,FALSE,59163.5,16.2126,13.758231,0.226148567,22470.7,112.908,14.472347,52928.4,61.0713,12.952698,1.51965,173.9792971,,,0,4498.47,0.781,0.406,,,0.022709
J053821.91+213023.0,84.591318,21.50639,13.18,13.47,13.58,,,,,,,,,,,,,Lamost_DR2,84.59134078,21.50637017,0.001,0.001,90,3.40296E+18,84.59133996,0.0333,21.50635822,0.0288,0.3723,0.3723,2686.005909,12.14553482,0.0356,-0.177,0.063,-2.776,0.05,FALSE,249889,50.3264,12.193995,0.048460181,91845.4,159.089,12.943745,227766,246.44,11.368197,1.575547,405.5290045,30.95,0.77,5,4277.4,0.4435,0.2167,18.31,101.101,0.104485
J053824.55+480317.6,84.60231,48.054909,12.17,11.31,10.88,,,,,,,,,,,,,Lamost_DR2,84.6022833,48.05491515,0.001,0.001,90,2.1088E+17,84.60236077,0.0394,48.05498942,0.0349,2.1067,2.1067,474.6760336,8.381986524,0.0478,12.027,0.08,17.25,0.061,FALSE,668482,311.547,11.125641,2.743654476,269301,370.53,11.775793,564628,482.598,10.382514,1.393279,853.1279988,-16.9,0.49,14,4623.05,,,4.21,7.293,0.067947
J053826.76+172517.4,84.611506,17.421509,15.53,13.81,13.06,,,,,,,,,,,,,Lamost_DR2,84.61149502,17.42150765,0.001,0.001,90,3.39744E+18,84.61149606,0.0476,17.42150225,0.0437,-0.0308,0.0308,32467.53247,17.55724642,0.0622,0.231,0.09,-1.253,0.066,FALSE,82395.2,801.86,13.398612,-4.158634417,15470.9,579.501,14.877596,105937,2857.75,12.199301,2.678295,3437.250977,50.66,0.97,6,3800.55,,,,,0.038045
J053847.87+223947.9,84.699466,22.663307,16.77,14.49,13.12,,,,,,,,,,,,,Lamost_DR2,84.69944039,22.66332713,0.002,0.001,90,3.40421E+18,84.69943682,0.064,22.66332347,0.0606,0.2756,0.2756,3628.447025,12.79860393,0.0747,-0.764,0.127,-0.85,0.094,FALSE,57711.9,42.8518,13.785202,0.986598066,6866.09,48.3917,15.759614,83296.8,178.214,12.460349,3.299265,226.6057007,-35.52,1.2,8,3631.38,2.4433,1.274,,,0.111765
J053850.37+285903.4,84.709915,28.984282,21.11,18.16,15.7,,,,,,,,,,,,,Lamost_DR2,84.70992036,28.98426981,0.009,0.007,90,3.44287E+18,84.70992512,0.2059,28.98426315,0.143,-0.4966,0.4966,2013.693113,11.51996642,0.1891,0.968,0.595,-1.547,0.473,FALSE,3164.28,138.486,16.937677,5.417710576,308.057,61.1134,19.129812,5069.06,628.716,15.499601,3.630211,689.8293995,,,0,3796.68,,,,,0.047026
J053852.42+251913.4,84.718441,25.320404,17.63,16.13,15.29,,,,,,,,,,,,,Lamost_DR2,84.71845583,25.32040052,0.002,0.002,90,3.44081E+18,84.71846167,0.0665,25.32038295,0.0594,0.0025,0.0025,400000,23.01029996,0.071,1.226,0.128,-4.081,0.099,FALSE,8195.85,7.47195,15.904381,-7.105918957,1945.45,14.7122,17.128841,9648.68,20.4467,14.80075,2.328092,35.15890016,,,0,3711,,,,,0.049866
J054002.96+034806.4,85.012337,3.801784,16.07,15.42,15.11,,,,,,,,,,,,,Lamost_DR2,85.01234712,3.801752205,0.001,0.001,90,3.22427E+18,85.01230624,0.0419,3.801769104,0.0378,1.025,1.025,975.6097561,9.946380673,0.0469,-9.475,0.092,3.925,0.072,FALSE,12603.7,6.94047,15.437119,5.490738327,5680.27,22.223,15.965466,10154.5,29.2334,14.745275,1.220191,51.45639957,,,0,4870.33,0.6242,0.306,1.03,0.539,0.120096
J054014.50+263138.9,85.060434,26.527475,18.95,15.28,13.83,,,,,,,,,,,,,Lamost_DR2,85.06043155,26.52746946,0.003,0.002,90,3.44103E+18,85.060435,0.0991,26.52746773,0.0856,0.34,0.34,2941.176471,12.34260541,0.0821,0.716,0.195,-0.401,0.157,FALSE,78599.1,2180.66,13.449822,1.107216585,4682.15,605.8,16.175274,128577,11103.1,11.989013,4.186261,11708.89999,,,0,3288.5,2.5487,1.463,,,0.021436
J054027.48+312356.0,85.114538,31.39891,16.88,15.28,14.46,,,,,,,,,,,,,Lamost_DR2,85.11452815,31.39891625,0.001,0.001,90,3.4477E+18,85.1145283,0.0502,31.39891293,0.0404,0.108,0.108,9259.259259,14.83288122,0.0546,0.031,0.091,-0.771,0.071,FALSE,17855.4,7.74873,15.05894,0.226058777,4183.67,23.1589,16.297493,21222.6,54.5615,13.944925,2.352568,77.72039931,,,0,3618.67,1.7502,0.865,,,0.037726
J054034.96+202431.4,85.145671,20.408728,15.34,13.75,12.81,,,,,,,,,,,,,Lamost_DR2,85.14564461,20.4087511,0.001,0.001,90,3.40262E+18,85.14569246,0.0474,20.4087287,0.0395,0.3823,0.3823,2615.746796,12.08797851,0.05,10.416,0.088,-5.201,0.065,FALSE,77105.2,34.5211,13.470656,1.38267749,17343.3,57.0154,14.753561,92053.2,132.577,12.351823,2.401738,189.5923999,,,0,3794.48,1.937,0.9605,14.61,39.889,0.121821
